codigo_tuss;registro_anvisa
90490380;1214206650017
90490398;1052500770016
90490401;1052500770024
90490410;1052500770040
90490428;1052500770032
90490436;1023507020450
90490444;1023507020469
90490452;1942700070050
90490460;1267503720037
90490479;1267503720150
90490487;1267503720169
90490495;1942700070115
90490509;1942700970027
90490517;1942700970051
90490525;1942700970061
90490533;1942700970094
90490541;1942700970108
90490550;1211003720024
90490568;1826100070019
90490576;1037005870148
90490584;1037005870105
90490592;1037005870121
90490606;1004309810033
90490614;1256803160031
90490622;1256803160082
90490630;1004706290079
90490649;1004706290117
90490657;1256803160120
90490665;1256803160171
90490673;1256803170029
90490681;1256803170037
90490690;1171700700049
90490703;1044300090037
90490711;1044300090045
90490720;1037005890122
90490738;1023511100031
90490746;1267503950016
90490754;1267503950024
90490762;1267503950032
90490770;1267503950040
90490789;1267503950059
90490797;1267503950091
90490800;1058309770103
90490819;1058309770111
90490827;1058309770121
90490835;1267503470014
90490843;1267503470022
90490851;1267503470030
90490860;1023513440083
90490878;1267503950105
90490886;1267503950113
90490894;1267503950121
90490908;1267503950131
90490916;1267503950172
90490924;1267503950180
90490932;1267503950199
90490940;1004312990055
90490959;1235202710026
90490967;1029805300019
90490975;1029805300027
90490983;1029805300043
90490991;1029805300051
90491009;1023513440091
90491017;1023513440105
90491025;1023513440075
90491033;1003801070023
90491041;1832600620047
90491050;1267503950202
90491068;1267503950210
90491076;1267503950253
90491084;1267503950261
90491092;1267503950271
90491106;1267503950288
90491114;1267503950296
90491122;1058309770014
90491130;1058309770022
90491149;1058309770030
90491157;1058309770049
90491165;1058309770057
90491173;1058309770081
90491181;1058309770091
90491190;1832600620081
90491203;1029805190019
90491211;1015502460052
90491220;1055303560072
90491238;1023507020442
90491246;1049713640063
90491254;1058309730081
90491262;1267503720029
90491270;1023504310121
90491289;1092900090011
90491297;1861000150078
90491300;1861000150116
90491319;1861000150159
90491327;1861000150191
90491335;1127800830011
90491343;1031101780015
90491351;1031101780023
90491360;1031101790010
90491378;1031101790029
90491386;1697900210016
90491394;1057101200081
90491408;1057100090051
90491416;1023513270013
90491424;1023513270021
90491432;1542300450111
90491440;1542300450268
90491459;1542300450251
90491467;1023502940209
90491475;1023502940195
90491483;1097402220089
90491491;1171700630016
90491505;1171700630024
90491513;1055303560048
90491521;1055303560056
90491661;1235202770010
90491670;1156002220013
90491688;1156002220031
90491696;1410706350012
90491700;1697700020094
90491718;1697700020078
90491726;1697700020086
90491734;1063902430010
90491742;1058309720068
90491750;1058309720106
90491769;1058309720114
90491777;1063902760088
90491785;1058309640048
90491793;1058309640056
90491807;1058309640064
90491815;1023513220059
90491823;1677306340056
90491831;1023504060079
90491840;1023504060087
90491858;1023504060095
90491866;1267503700011
90491874;1267503700036
90491882;1023513220040
90491890;1023513220067
90491904;1677306340048
90491912;1677306340064
90491920;1267503700052
90491939;1267503700060
90491947;1267503700044
90491955;1677306340013
90491963;1677306340031
90491971;1163701640014
90491980;1163701640022
90491998;1168800040261
90492005;1168800040271
90492013;1438101040065
90492021;1438101040057
90492030;1705600220029
90492048;1832604570011
90492056;1832604570028
90492064;1832604570044
90492072;1832604570060
90492080;1071500500031
90492099;1384100180057
90492102;1048101130015
90492129;1856900120020
90492137;1856900120047
90492145;1856900120055
90492153;1781700390606
90492161;1781700390861
90492170;1196100230047
90492188;1468200980051
90492196;1468200980068
90492200;1468200980076
90492218;1468200980084
90492226;1468200980130
90492234;1468200980149
90492242;1468200980157
90492250;1468200980165
90492269;1004101670026
90492277;1004101670018
90492285;1004101670034
90492293;1211004790018
90492307;1211004790026
90492315;1211004790042
90492323;1211004790034
90492331;1068902040019
90492340;1384100430088
90492358;1438101960016
90492366;1438100040118
90492374;1063902950065
90492382;1063902950081
90492390;1163700591257
90492404;1063902840014
90492412;1063902880016
90492420;1063902880024
90492439;1063902880032
90492447;1063902880040
90492455;1063902970015
90492463;1063902970023
90492471;1063902970031
90492480;1063902970041
90492498;1063902970058
90492501;1063902970066
90492510;1063902970074
90492528;1063902970082
90492536;1063902970104
90492544;1063902970112
90492552;1063902970120
90492560;1063902970139
90492579;1063902970147
90492587;1063902970155
90492595;1063902970163
90492609;1063902970171
90492617;1063902970181
90492625;1063902970198
90492633;1063902970090
90492650;1558401410055
90492668;1558401410063
90492676;1023511940038
90492684;1438101110111
90492692;1438101110144
90492706;1516700190078
90492714;1235202730078
90492722;1235202730019
90492730;1235202730086
90492749;1235202730094
90492757;1235202730035
90492765;1235202730043
90492773;1235202730051
90492781;1235202730061
90492790;1235202730027
90492803;1024400170011
90492811;1024400170021
90492820;1057306610050
90492838;1057306610077
90492846;1256803080021
90492854;1256803080089
90492862;1542301780024
90492870;1542301780059
90492889;1181902040012
90492897;1181902040055
90492900;1181902040098
90492919;1181902040020
90492927;1181902040047
90492935;1181902040063
90492943;1181902040081
90492951;1181902040101
90492960;1181902020021
90492978;1181902020046
90492986;1181902020062
90492994;1181902020089
90493001;1181902020100
90493010;1181902020011
90493028;1181902020054
90493036;1181902020097
90493044;1039002100011
90493052;1039002100038
90493060;1039002100046
90493079;1558405650018
90493087;1558405650026
90493095;1558405650069
90493109;1256801870082
90493117;1010702950044
90493125;1010702950060
90493133;1390000020011
90493141;1057101540018
90493150;1057101540026
90493168;1057101540034
90493176;1438101980017
90493184;1438100820075
90493192;1779400450016
90493206;1410706340017
90493214;1410706340033
90493222;1101302890017
90493230;1031100200252
90493249;1031100200260
90493265;1063902830019
90493281;1650700060014
90493290;1650700080015
90493303;1235202720013
90493311;1235202720031
90493320;1235202720021
90493338;1235202720048
90493494;1256803030030
90493508;1256803030111
90493516;1256803030197
90493524;1256802860013
90493532;1047500520110
90493540;1256801800025
90493559;1006811700067
90493567;1927100020016
90493575;1927100020024
90493583;1927100020032
90493591;1038700800010
90493605;1171700140094
90493613;1171700140108
90493621;1171700140086
90493630;1063902310090
90493648;1123300550041
90493656;1672500100013
90493664;1438102350092
90493680;1004706320024
90493699;1004706320059
90493702;1004706320083
90493710;1049714450020
90493729;1014300720098
90493737;1677306530092
90493745;1677306530017
90493753;1677306530025
90493761;1677306530033
90493770;1677306530084
90493788;1677306530106
90493796;1677306530114
90493800;1677306530122
90493818;1163701360135
90493915;1004312230077
90493923;1565100780018
90493931;1942700830071
90493940;1542300050065
90493958;1037203000034
90493966;1037203000042
90493974;1558405890027
90493982;1558405890043
90493990;1832604220035
90494008;1558405870034
90494016;1038700420048
90494024;1029800810231
90494032;1004101660039
90494040;1004101660063
90494059;1134301510063
90494067;1134301510071
90494075;1134301510081
90494083;1049702640131
90494091;1211004650021
90494121;1004309710047
90494130;1068301890026
90494148;1068301890018
90494156;1011806310031
90494164;1011806310066
90494172;1011806310023
90494180;1011806310041
90494199;1011806310058
90494202;1011806310015
90494210;1004101650017
90494229;1677306520011
90494237;1677306520021
90494245;1677306520038
90494253;1677306520070
90494261;1677306520089
90494270;1677306520097
90494288;1677306520119
90494296;1097401940339
90494300;1097401940312
90494318;1677306520046
90494342;1235201890012
90494369;1235201890055
90494377;1235201890039
90494385;1003300010151
90494393;1003300010168
90494407;1003300010176
90494415;1003300010184
90494423;1565100700014
90494431;1048101380178
90494440;1048101380097
90494458;1048101380216
90494466;1048101380135
90494474;1048101380259
90494482;1058309860110
90494490;1058309860129
90494504;1058309860080
90494512;1058309860099
90494520;1058309860102
90494539;1516700140089
90494555;1516700140062
90494571;1516700140021
90494580;1156002290038
90494598;1156002290011
90494601;1156002290021
90494610;1267503980039
90494628;1267503980047
90494636;1267503980012
90494644;1267503980020
90494652;1058309870027
90494660;1058309870019
90494679;1071402740011
90494687;1058309850018
90494695;1058309850026
90494709;1058309850034
90494717;1058309850042
90494725;1058309850069
90494733;1058309850077
90494741;1058309850085
90494750;1058309850093
90494768;1058309850115
90494776;1058309850123
90494784;1058309850131
90494792;1058309850141
90494806;1235202620043
90494814;1235202620051
90494822;1235202620061
90494830;1267503730024
90494849;1267503730032
90494857;1267503730083
90494865;1356907380018
90494873;1356907380034
90494881;1356907380042
90494890;1356907380085
90494903;1356907380093
90494911;1438102030365
90494920;1438102030241
90494938;1832603590165
90494946;1832603590297
90494954;1023513620014
90494962;1196100270014
90494970;1029804970037
90494989;1029804970045
90494997;1650700070011
90495004;1650700070028
90495012;1049714170060
90495020;1410701180070
90495039;1049701110064
90495047;1856900140031
90495055;1558401420077
90495063;1256802890011
90495071;1181902060056
90495080;1181902060064
90495098;1181902060072
90495101;1181902060013
90495110;1181902060031
90495128;1181902060196
90495136;1351700570011
90495144;1351700570046
90495152;1351700570089
90495160;1351700570127
90495179;1351700570021
90495187;1351700570038
90495195;1351700570054
90495209;1351700570062
90495217;1351700570070
90495225;1351700570097
90495233;1351700570100
90495241;1351700570119
90495250;1235202750011
90495268;1542303100020
90495276;1542303100098
90495284;1004309470089
90495292;1267503900019
90495306;1267503900027
90495314;1267503900035
90495322;1267503900043
90495330;1267503900086
90495349;1267503900094
90495357;1267503900108
90495365;1267503900159
90495373;1267503900167
90495381;1267503900175
90495390;1267503900213
90495403;1058309680015
90495411;1058309680031
90495420;1058309680041
90495438;1058309680058
90495446;1058309680082
90495454;1058309680104
90495462;1058309680112
90495470;1058309680120
90495489;1058309680155
90495497;1058309680171
90495500;1058309680181
90495519;1058309680211
90495527;1267503750092
90495535;1677306400024
90495543;1677306400091
90495551;1267503750114
90495560;1267503750165
90495578;1267503900116
90495586;1058309680023
90495594;1058309680090
90495608;1058309680163
90495616;1384100640090
90495624;1438101880039
90495632;1438101890026
90495640;1565100850032
90495659;1037202970145
90495667;1037202960018
90495675;1037202960042
90495683;1565100790080
90495691;1565100790153
90495705;1057307490016
90495713;1057307490024
90495721;1235202700039
90495730;1235202700063
90495748;1235202700098
90495756;1023512770152
90495764;1438102460122
90495772;1438102460149
90495780;1438102460262
90495799;1438102460289
90495802;1832604580015
90495810;1146200270257
90495829;1146200270273
90495837;1146200270303
90495845;1146200270311
90495853;1146200270265
90495861;1146200270281
90495870;1146200270291
90495888;1146200270321
90495896;1045401890029
90495900;1045401890037
90495918;1045401890045
90495926;1045401890053
90495934;1045401890061
90495942;1045401890088
90495950;1045401890010
90496051;1045401890071
90496060;1351700390471
90496078;1438102610027
90496086;1438102610043
90496094;1438102610183
90496108;1832604560014
90496116;1832604560030
90496124;1832604560073
90496132;1832604580023
90496140;1832604580074
90496159;1832604580104
90496167;1832604580112
90496175;1832604580147
90496183;1832604580171
90496191;1438102610167
90496205;1063902980010
90496213;1063902980029
90496221;1063902980037
90496230;1063902980045
90496248;1063902980053
90496256;1063902980061
90496264;1063902980071
90496272;1063902980088
90496280;1123634140044
90496299;1557300540011
90496302;1557300540036
90496310;1557300540052
90496329;1004313020017
90496337;1004313020025
90496345;1039002090016
90496353;1039002090032
90496361;1004312840248
90496370;1438100100080
90496396;1542300220051
90496400;1097402500022
90496418;1037202990014
90496426;1037202990022
90496434;1037202990030
90496442;1037202990049
90496450;1071500420054
90496469;1384100020084
90496477;1267503790086
90496485;1781708420156
90496493;1091700150152
90496507;1058309710011
90496515;1832604600148
90496523;1832604600229
90496531;1832604600301
90496540;1832604600326
90496558;1832604600644
90496566;1832604600652
90496574;1832604600695
90496582;1438101190075
90496590;1048101220065
90496604;1781707990153
90496612;1781708840015
90496620;1781708840031
90496639;1781708840058
90496647;1029803180059
90496655;1156002160010
90496663;1156002160037
90496671;1156002230019
90496680;1156002170016
90496698;1156002150023
90496701;1156002240014
90496710;1334800030035
90496728;1334800030043
90496736;1334800030061
90496744;1334800030078
90496752;1334800030086
90496760;1334800030108
90496779;1334800030019
90496787;1334800030051
90496795;1334800030094
90496809;1334800030027
90496817;1038700820011
90496825;1038700820021
90496833;1942701000064
90496841;1942701000102
90496850;1029805430036
90496868;1029805430044
90496876;1029805430087
90496884;1029805430095
90496914;1186001000021
90496922;1186001000046
90496930;1186001000070
90496949;1542302690037
90496957;1542302690053
90496965;1542302690029
90496973;1562000240017
90496981;1384100460025
90496990;1699300030031
90497007;1063902890038
90497015;1063902890011
90497023;1063902890021
90497031;1063902990016
90497040;1063902990024
90497058;1063902990032
90497066;1023512560026
90497074;1023512560018
90497082;1068301810197
90497090;1068301810170
90497104;1068301810189
90497112;1068301850016
90497120;1015101190038
90497139;1015101190046
90497147;1438101920022
90497155;1438101920014
90497163;1029805370017
90497171;1196100190010
90497180;1739000030177
90497198;1826100080014
90497201;1826100080022
90497210;1826100080030
90497228;1826100080049
90497236;1826100080057
90497244;1826100080065
90497252;1068301880012
90497260;1068301870017
90497279;1057305410031
90497287;1057305410058
90497295;1134301840055
90497309;1134301840063
90497317;1557300380020
90497325;1004311000027
90497333;1781707910028
90497341;1057305550011
90497350;1057305550021
90497368;1781707910060
90497376;1152400010024
90497384;1101302900012
90497392;1101302900020
90497406;1781708870011
90497414;1781708870021
90497422;1438102670011
90497430;1256802960018
90497449;1697900150013
90497457;1697900150021
90497465;1697900150031
90497473;1697900150056
90497481;1063902850011
90497490;1063902850028
90497503;1063902850036
90497511;1063902850052
90497520;1031101000389
90497538;1031101000346
90497546;1031101000354
90497554;1031101000362
90497562;1031101000370
90497570;1156002210018
90497589;1256802360096
90497597;1256802360169
90497600;1936100020015
90497619;1029805350032
90497627;1029805350040
90497635;1468200930028
90497643;1468200930036
90497651;1468200930052
90497660;1468200930060
90497678;1468200930079
90497686;1029805320011
90497694;1029805320036
90497708;1029805320044
90497716;1029805320052
90497724;1029805320060
90497732;1438101460102
90497740;1438101460145
90497759;1267503720071
90497767;1058309670087
90497775;1677306380058
90497783;1677306380066
90497791;1677306380074
90497805;1677306380082
90497813;1123634180021
90497821;1384100570017
90497830;1942700590011
90497848;1942700590021
90497856;1048101430019
90497864;1038501120044
90497872;1052500820218
90497880;1052500820226
90497899;1052500820234
90497902;1052500820242
90497910;1235202590160
90497929;1235202590136
90497937;1235202590144
90497945;1235202590152
90497953;1564900150029
90497961;1564900150037
90497970;1564900150010
90497988;1091701210019
90497996;1091701210027
90498003;1091701210035
90498011;1091701210043
90498020;1091701210051
90498038;1091701210061
90498046;1023513580098
90498054;1023513580012
90498062;1023513580020
90498070;1023513580039
90498089;1023513580047
90498097;1058308120016
90498100;1058308120024
90498119;1565100810022
90498127;1565100810014
90498135;1565100810030
90498143;1677306590011
90498151;1677306590044
90498160;1677306590052
90498178;1677306590095
90498186;1677306590028
90498194;1677306590036
90498208;1677306590060
90498216;1023513580055
90498224;1023513580063
90498232;1004312920014
90498240;1058308120040
90498259;1235202740014
90498267;1235202740022
90498275;1235202740030
90498313;1029805290048
90498321;1029805290013
90498330;1029805290021
90498348;1029805290031
90498356;1438102420023
90498364;1677306470014
90498372;1677306470022
90498380;1677306470030
90498399;1677306470049
90498402;1677306470081
90498410;1677306470091
90498429;1677306470103
90498437;1677306470111
90498445;1677306470154
90498453;1677306470162
90498461;1677306470170
90498470;1677306470189
90498488;1267503870039
90498496;1267503870047
90498500;1267503870081
90498518;1267503870098
90498526;1267503870101
90498534;1267503870111
90498542;1267503870152
90498550;1267503870160
90498569;1267503870179
90498577;1267503870187
90498585;1267503870012
90498593;1267503870020
90498607;1123300540028
90498615;1267503590011
90498623;1267503590028
90498631;1267503590036
90498640;1267503590044
90498658;1542303070059
90498666;1542303070016
90498674;1023509610212
90498682;1063903000011
90498690;1063903010015
90498704;1063903010023
90498712;1063903010031
90498720;1063903010041
90498739;1063903010058
90498747;1063902930013
90498755;1063902930021
90498763;1063902930031
90498771;1063902930048
90498780;1063902930056
90498798;1015101260052
90498801;1015101260060
90498810;1015101260044
90498828;1097402880046
90498852;1176600290087
90498860;1176600290117
90498879;1176600290095
90498887;1176600290109
90498895;1049714460034
90498909;1049714460093
90498917;1068300640387
90498925;1029805410035
90498933;1029805410043
90498941;1029805410051
90498950;1029805410061
90498968;1565100800035
90498976;1565100800019
90498984;1565100800027
90498992;1156002250052
90499000;1781708880017
90499018;1236100930017
90499026;1236100930025
90499034;1236100830101
90499042;1236100830098
90499050;1236100830081
90499069;1236100830111
90499077;1438100220086
90499085;1156002190017
90499093;1156002190025
90499107;1097400610033
90499115;1097400610041
90499123;1581900210021
90499131;1581900210013
90499140;1156002200012
90499158;1156002200020
90499166;1156002200039
90499174;1410701180011
90499182;1058309080026
90499190;1058309080034
90499204;1058309080042
90499212;1058309080069
90499220;1058309080077
90499239;1023512460031
90499247;1023512460013
90499255;1023512460021
90499263;1235202760031
90499271;1038700810024
90499280;1038700810016
90499298;1438100900028
90499301;1438102530147
90499310;1438102540010
90499336;1048101630034
90499344;1003800690060
90499352;1003800690087
90499360;1023513380013
90499379;1023513380021
90499387;1023513380031
90499395;1048100980295
90499409;1048100980252
90499417;1438100580325
90499425;1438100580287
90499433;1029805340037
90499450;1057101590015
90499468;1410706330021
90499476;1410706330011
90499484;1010703350032
90499492;1010703350024
90499506;1677306550018
90499514;1677306550026
90499522;1677306550034
90499530;1677306550042
90499549;1037202350015
90499557;1468200960016
90499565;1468200960024
90499573;1468200960032
90499581;1468200960040
90499590;1468200970021
90499603;1468200970038
90499611;1468200970046
90499620;1468200970011
90499638;1557300520043
90499646;1057305420010
90499654;1057305420037
90499700;1163701370033
90499719;1196100280028
90499727;1011806320010
90499735;1438102490080
90499743;1438102490072
90499751;1004313200015
90499760;1004313200023
90499778;1196100210011
90499786;1256801570021
90499794;1058309780011
90499808;1058309780028
90499816;1058309780036
90499824;1058309780044
90499832;1058309780052
90499840;1058309780060
90499859;1058309780079
90499867;1058309780109
90499875;1058309780117
90499883;1058309780125
90499891;1058309780133
90499905;1058309780141
90499913;1058309780151
90499921;1058309780168
90499930;1677306490015
90499948;1677306490023
90499956;1677306490031
90499964;1677306490041
90499972;1677306490058
90499980;1677306490066
90499999;1677306490074
90500008;1677306490104
90500016;1677306490112
90500024;1677306490120
90500032;1677306490139
90500040;1677306490147
90500059;1677306490155
90500067;1677306490163
90500075;1029805320028
90500083;1384100510227
90500091;1438101770020
90500105;1053501240051
90500113;1053502030026
90500121;1156002270037
90500130;1156002120035
90500148;1023513560011
90500156;1267504000011
90500164;1267504000021
90500172;1267504000038
90500180;1267504000046
90500199;1267504000054
90500202;1267504000062
90500210;1267504000070
90500229;1267504000089
90500237;1677306510016
90500245;1677306510024
90500253;1677306510032
90500261;1677306510040
90500270;1677306510059
90500288;1677306510067
90500296;1677306510075
90500300;1677306510083
90500334;1677306500010
90500342;1677306500029
90500350;1677306500037
90500369;1677306500045
90500377;1677306500053
90500385;1677306500061
90500393;1677306500071
90500407;1677306500088
90500415;1196100220025
90500423;1196100220068
90500431;1057305630015
90500440;1057305630023
90500466;1029802180047
90500474;1171700730029
90500482;1058309650132
90500490;1058309650035
90500504;1058309650094
90500512;1351700580025
90500520;1351700580084
90500539;1351700580092
90500547;1351700580106
90500555;1351700580114
90500563;1351700580122
90500571;1351700580017
90500580;1351700580076
90500598;1351700580033
90500601;1351700580041
90500610;1351700580051
90500628;1351700580068
90500636;1267503850011
90500644;1267503850021
90500652;1267503850038
90500660;1267503850046
90500679;1677306460019
90500687;1677306460027
90500695;1677306460035
90500709;1267503850054
90500717;1267503850089
90500725;1267503850097
90500733;1267503850100
90500741;1267503850119
90500750;1267503850127
90500768;1677306460043
90500776;1677306460051
90500784;1677306460086
90500792;1677306460094
90500806;1023513350025
90500814;1023513350017
90500822;1023513350041
90500830;1677306460108
90500849;1677306460116
90500857;1677306460124
90500865;1023513350092
90500873;1023513350106
90500881;1023513350114
90500890;1023513350033
90500903;1023513350084
90500911;1023513350122
90500920;1023513350051
90500938;1004312900031
90500946;1004312900080
90500954;1058309690010
90500962;1058309690037
90500970;1058309690045
90500989;1058309690071
90500997;1267503800014
90501004;1267503800049
90501012;1267503800057
90501020;1267503800073
90501039;1058309690053
90501047;1163701650011
90501055;1006811740026
90501063;1006811740034
90501071;1006811740042
90501080;1006811740050
90501098;1006811740069
90501101;1006811740077
90501110;1006811740085
90501128;1006811740093
90501136;1006811740107
90501144;1006811740115
90501152;1006811740123
90501160;1006811740131
90501179;1006811740141
90501187;1006811740158
90501195;1006811740166
90501209;1006811740174
90501217;1006811740182
90501225;1006811740190
90501233;1006811740204
90501241;1006811740212
90501250;1006811740220
90501268;1006811740018
90501276;1004310820081
90501284;1004311770043
90501292;1004311770086
90501306;1553700860019
90501314;1553700860027
90501322;1553700860035
90501330;1003301150109
90501349;1677306360014
90501357;1677306360022
90501365;1677306360073
90501373;1677306360081
90501381;1677306360138
90501390;1677306360146
90501403;1677306360154
90501411;1677306360162
90501420;1438101990276
90501438;1438101990195
90501454;1057101610016
90501462;1057101610032
90501470;1057101610075
90501489;1057101610091
90501497;1057101610105
90501500;1156002280040
90501519;1156002280067
90501527;1039201990025
90501535;1883000730016
90501543;1186001010025
90501551;1186001010033
90501560;1186001010051
90501578;1186001010084
90501586;1196100260019
90501594;1127800840015
90501608;1127800840023
90501616;1127800840031
90501624;1127800840041
90501632;1057101600010
90501640;1384100550148
90501659;1384100550016
90501667;1015502440019
90501675;1057305600043
90501683;1057305600027
90501691;1053502170022
90501705;1053502170014
90501713;1053502180011
90501721;1053502180028
90501730;1023506330170
90501772;1037202980116
90501780;1677306570019
90501799;1677306570027
90501802;1677306570035
90501810;1677306570043
90501829;1677306570051
90501837;1677306570061
90501845;1677306570094
90501853;1677306570108
90501861;1058309800142
90501870;1351700590055
90501888;1351700590128
90501896;1677306570116
90501900;1677306570124
90501918;1677306570132
90501926;1677306570140
90501934;1058309800010
90501942;1058309800029
90501950;1058309800037
90501969;1058309800045
90501977;1058309800053
90501985;1058309800061
90501993;1058309800096
90502000;1058309800101
90502019;1058309800118
90502027;1058309800126
90502035;1058309800134
90502043;1023513540037
90502051;1516700620080
90502060;1516700620102
90502078;1516700620013
90502086;1516700620021
90502094;1516700620031
90502108;1516700620048
90502116;1516700620056
90502124;1516700620064
90502132;1516700620072
90502140;1516700620099
90502159;1267503990018
90502167;1267503990026
90502175;1267503990034
90502183;1267503990042
90502191;1267503990050
90502205;1267503990069
90502213;1267503990093
90502221;1267503990107
90502230;1267503990115
90502248;1267503990123
90502256;1267503990131
90502264;1267503990141
90502272;1023513540045
90502280;1023513540053
90502299;1023513540061
90502302;1023513540071
90502310;1023513540088
90502329;1023513540096
90502337;1023513540101
90502345;1023513540118
90502353;1023513540126
90502361;1023513540134
90502370;1023513540142
90502388;1023513540150
90502396;1023513540169
90502400;1514300580026
90502418;1514300580034
90502426;1514300580069
90502434;1514300580077
90502442;1004313180014
90502450;1004313180057
90502469;1004313180073
90502477;1004313180111
90502485;1037202980019
90502493;1037202980051
90502507;1037202980078
90502515;1023513540010
90502523;1023513540029
90502540;1004101600044
90502558;1003300860153
90502566;1003300860196
90502574;1003300860171
90502612;1058309790015
90502620;1058309790023
90502639;1058309790031
90502647;1058309790041
90502655;1058309790058
90502663;1058309790066
90502671;1058309790074
90502680;1058309790082
90502698;1058309790090
90502701;1256802910010
90502710;1256802910071
90502728;1256802910134
90502736;1256802910193
90502744;1705601250053
90502752;1705601250061
90502760;1705601250071
90502779;1705601250088
90502787;1705601250134
90502795;1705601250142
90502809;1705601250150
90502817;1705601250169
90502825;1705601250207
90502833;1705601250215
90502841;1705601250223
90502850;1705601250231
90502868;1705601250266
90502876;1705601250274
90502884;1052500800063
90502892;1052500800071
90502906;1052500800081
90502914;1052500800098
90502922;1052500800101
90502930;1052500800111
90502949;1052500800128
90502957;1052500800020
90502965;1052500800039
90502973;1052500800047
90502981;1052500800055
90502990;1052500800012
90503007;1564900140023
90503015;1564900140015
90503023;1564900140031
90503031;1564900140058
90503040;1564900140074
90503058;1564900140082
90503066;1564900140041
90503074;1564900140066
90503082;1155700150098
90503090;1155700150101
90503104;1155700150111
90503112;1155700150128
90503120;1155700150241
90503139;1155700150251
90503147;1155700150268
90503155;1155700150276
90503163;1155700150284
90503171;1155700150292
90503180;1155700150179
90503198;1155700150187
90503201;1155700150195
90503210;1155700150209
90503228;1155700150217
90503236;1155700150225
90503244;1155700150306
90503252;1155700150233
90503260;1155700150152
90503279;1155700150136
90503287;1267503650012
90503295;1267503650020
90503309;1176600370048
90503317;1176600370072
90503325;1176600370080
90503333;1176600370021
90503341;1176600370031
90503350;1176600370056
90503368;1176600370064
90503376;1176600370013
90503384;1176600370110
90503392;1176600370129
90503406;1176600370099
90503414;1176600370102
90503422;1781700230031
90503430;1565100770055
90503449;1058309820011
90503457;1058309820021
90503465;1058309820038
90503473;1058309820046
90503481;1058309820054
90503490;1058309820089
90503503;1058309820097
90503511;1058309820100
90503520;1058309820119
90503538;1058309820127
90503546;1058309820151
90503554;1058309820161
90503562;1058309820178
90503570;1058309820186
90503589;1058309820194
90503597;1058309820224
90503600;1058309820232
90503619;1058309820240
90503627;1058309820259
90503635;1058309820267
90503643;1049202420068
90503651;1049202420130
90503660;1049202420203
90503678;1134301320019
90503686;1832602970010
90503694;1832604660019
90503708;1832604660027
90503716;1883000260011
90503724;1883000260036
90503732;1384100040166
90503740;1564900160016
90503759;1564900160024
90503767;1564900160032
90503775;1564900160040
90503783;1564900160059
90503791;1351700530011
90503805;1351700530036
90503813;1351700530044
90503821;1351700530052
90503830;1351700530060
90503848;1351700530079
90503856;1351700530087
90503864;1351700530028
90503872;1351700530095
90503880;1351700530109
90503899;1003301280029
90503902;1003300870043
90503910;1161802380054
90503929;1161802380062
90503937;1057307550019
90503953;1565100310021
90503961;1565100310038
90503970;1677306420041
90503988;1677306420092
90503996;1058309630042
90504003;1058309630093
90504011;1058309630141
90504020;1039001790014
90504046;1043000320020
90504054;1057307540013
90504062;1057307540021
90504070;1057307540031
90504089;1856900090059
90504097;1438100760031
90504100;1542301960022
90504119;1542301960081
90504127;1057307310042
90504135;1057307310026
90504143;1057307310069
90504151;1057307310085
90504160;1057307310107
90504178;1006811730012
90504186;1856900100011
90504194;1856900100054
90504208;1856900100070
90504216;1156001970019
90504224;1781700040044
90504232;1498000160131
90504240;1498000160141
90504259;1498000160158
90504267;1235202780059
90504275;1235202780067
90504283;1235202780075
90504291;1235202780083
90504305;1235202780131
90504313;1235202780148
90504321;1235202780156
90504330;1235202780164
90504348;1029805390115
90504356;1029805390123
90504364;1029805390131
90504372;1063902860015
90504380;1235202730108
90504399;1235202730116
90504402;1004101850059
90504410;1004101850067
90504429;1826100090011
90504437;1826100090028
90504445;1826100090036
90504453;1826100090044
90504461;1826100090052
90504470;1826100090060
90504488;1826100090079
90504496;1826100090087
90504500;1826100090095
90504518;1037203010013
90504526;1037203010021
90504534;1037203010048
90504542;1037203010056
90504550;1557300530014
90504569;1557300530022
90504577;1106301240011
90504585;1106301240028
90504593;1106301240036
90504607;1106301240044
90504615;1779400460054
90504623;1779400460062
90504631;1058308720056
90504640;1058308720064
90504658;1356907040055
90504666;1356907040063
90504674;1004706340017
90504682;1004310100095
90504690;1781708900026
90504704;1781708900042
90504712;1781708900115
90504720;1049714510015
90504739;1049714510023
90504747;1049714540011
90504755;1781708890055
90504763;1057307560014
90504771;1057307560022
90504780;1181902050085
90504798;1181902050093
90504801;1181902050107
90504810;1181902050115
90504828;1181902050123
90504836;1181902050141
90504844;1181902050158
90504852;1181902050166
90504860;1181902050174
90504879;1181902050182
90504887;1181902080049
90504895;1181902080057
90504909;1181902080065
90504917;1097403090014
90504925;1677306540012
90504933;1677306540020
90504941;1677306540039
90504950;1677306540081
90504968;1677306540098
90504976;1677306540101
90504984;1677306540111
90504992;1677306540128
90505000;1057307570052
90505018;1057307570060
90505026;1057307570079
90505034;1057307570087
90505042;1037202810075
90505050;1037007150045
90505069;1097402570047
90505077;1134301070047
90505085;1134301070055
90505093;1134301070063
90505107;1438102130076
90505115;1705601220022
90505123;1023511450057
90505131;1196100250013
90505140;1029805400013
90505158;1029805400021
90505166;1029805400031
90505174;1029805400048
90505182;1029805400072
90505190;1029805400080
90505204;1256800380022
