registro_anvisa;classe_risco;fabricante_nacional;fabricante_internacional;pais
80462510001;II;SACURAI & ISSAO LTDA - ME;SACURAI & ISSAO LTDA - ME;BRASIL
80462510003;I;SACURAI & ISSAO LTDA - ME;SACURAI & ISSAO LTDA - ME;BRASIL
80462510004;I;SACURAI & ISSAO LTDA - ME;SACURAI & ISSAO LTDA - ME;BRASIL
80462519001;I;SACURAI & ISSAO LTDA - ME;SACURAI & ISSAO LTDA - ME;BRASIL
81957759001;II;safe life distribuidora de produtos para saude ltda;ZHEJIANG CURAWAY MEDICAL TECHNOLOGY CO., LTD.;CHINA, REPÚBLICA POPULAR
81957759003;II;safe life distribuidora de produtos para saude ltda;ZHEJIANG CURAWAY MEDICAL TECHNOLOGY CO., LTD.;CHINA, REPÚBLICA POPULAR
80624030002;I;SAFE SUPORTE A VIDA E COMERCIO INTERNACIONAL LTDA;CRESTECH ELECTRONICS CO., LTD;CHINA, REPÚBLICA POPULAR
80624039001;II;SAFE SUPORTE A VIDA E COMERCIO INTERNACIONAL LTDA;SHENZHEN RUIDE MEDICAL TECHNOLOGY CO.,LTD;CHINA, REPÚBLICA POPULAR
80624039002;II;SAFE SUPORTE A VIDA E COMERCIO INTERNACIONAL LTDA;SHENZHEN RUIDE MEDICAL TECHNOLOGY CO.,LTD;CHINA, REPÚBLICA POPULAR
80624039004;II;SAFE SUPORTE A VIDA E COMERCIO INTERNACIONAL LTDA;MIPM MAMMENDORFER INSTITUT FUER PHYSIK UND MEDIZIN GMBH;ALEMANHA
82572139001;II;SAFETY CIRÚRGICA COMÉRCIO DE MATERIAL MÉDICOS LTDA;RHYTHMIINK INTERNACIONAL, LLC.;ESTADOS UNIDOS DA AMÉRICA
82318810001;I;SAFETY LIFE INDUSTRIA E COMERCIO DE PRODUTOS PARA PROTECAO LTDA;SAFETY LIFE INDUSTRIA E COMERCIO DE PRODUTOS PARA PROTECAO LTDA;BRASIL
82318810002;I;SAFETY LIFE INDUSTRIA E COMERCIO DE PRODUTOS PARA PROTECAO LTDA;SAFETY LIFE INDUSTRIA E COMERCIO DE PRODUTOS PARA PROTECAO LTDA;BRASIL
