registro_anvisa;classe_risco;fabricante_nacional;fabricante_internacional;pais
81504790158;II;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTIMED - MEDIZINISCHE INSTRUMENTE GMBH;ALEMANHA
81504790159;II;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTIMED MEDIZINISCHE INSTRUMENTE GMBH;ALEMANHA
81504790160;II;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTIMED - MEDIZINISCHE INSTRUMENTE GMBH;ALEMANHA
81504790161;II;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;OPTIMED - MEDIZINISCHE INSTRUMENTE GMBH;ALEMANHA
81504790199;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;;
81504790199;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;REACH SURGICAL, INC;CHINA, REPÚBLICA POPULAR
81504790200;II;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;REACH SURGICAL, INC;CHINA, REPÚBLICA POPULAR
81504790201;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;;
81504790201;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;Reach Surgical, Inc.;CHINA, REPÚBLICA POPULAR
81504790202;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;;
81504790202;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;Reach Surgical, Inc.;CHINA, REPÚBLICA POPULAR
81504790203;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;;
81504790203;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;REACH SURGICAL, INC;CHINA, REPÚBLICA POPULAR
81504790204;II;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;REACH SURGICAL, INC;CHINA, REPÚBLICA POPULAR
81504790205;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;;
81504790205;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;Reach Surgical, Inc.;CHINA, REPÚBLICA POPULAR
81504790206;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;;
81504790206;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;REACH SURGICAL, INC;CHINA, REPÚBLICA POPULAR
81504790207;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;;
81504790207;III;PASSROD IMPORTAÇÃO E EXPORTAÇÃO DE PRODUTOS PARA SAÚDE LTDA - ME;Reach Surgical, Inc.;CHINA, REPÚBLICA POPULAR
