registro_anvisa;classe_risco;fabricante_nacional;fabricante_internacional;pais
80174309009;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;ZHONGSHAN KIYALASER ELECTRONIC CO.,LTD;CHINA, REPÚBLICA POPULAR
80174309011;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;ZHUHAI DR MEDICAL INSTRUMENTS CO. LTD.;CHINA, REPÚBLICA POPULAR
80174309012;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;ZHUHAI DR MEDICAL INSTRUMENTS CO. LTD.;CHINA, REPÚBLICA POPULAR
80174309013;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;ZHUHAI DR MEDICAL INSTRUMENTS CO. LTD.;CHINA, REPÚBLICA POPULAR
80174309014;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;ZHUHAI DR MEDICAL INSTRUMENTS CO. LTD.;CHINA, REPÚBLICA POPULAR
80174309015;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;ZHUHAI DR MEDICAL INSTRUMENTS CO. LTD.;CHINA, REPÚBLICA POPULAR
80174309016;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;ZHUHAI DR MEDICAL INSTRUMENTS CO. LTD.;CHINA, REPÚBLICA POPULAR
80174309018;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;ZHUHAI DR MEDICAL INSTRUMENTS CO. LTD.;CHINA, REPÚBLICA POPULAR
80174309019;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;YILSON MEDICAL TECHNOLOGY CO., LTD.;CHINA, REPÚBLICA POPULAR
80174309020;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;YILSON MEDICAL TECHNOLOGY CO., LTD.;CHINA, REPÚBLICA POPULAR
80174309021;II;VALFLUX COMERCIO DE MATERIAIS HOSPITALARES LTDA;YILSON MEDICAL TECHNOLOGY CO., LTD.;CHINA, REPÚBLICA POPULAR
