dominio;codigo;descricao
dm_regiao;S4;Sextante inferior posterior esquerdo S5 Sextante inferior anterior S6 Sextante inferior posterior direito LG Língua CL Comissura labial AB Assoalho de boca PA Palato MJ Mucosa jugal PD Palato duro PM Palato mole RM Região retromolar MA Mucosa alveolar GI Gengiva inserida PT Parótida TP Tonsilas palatinas RIS Região dos Incisivos centrais superiores RCSD Região do canino e lateral superior direito RPSD Região dos pré-molares superiores direito RMSD Região dos molares superiores direito RCSE Região do canino e lateral superior esquerdo RPSE Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;S5;Sextante inferior anterior S6 Sextante inferior posterior direito LG Língua CL Comissura labial AB Assoalho de boca PA Palato MJ Mucosa jugal PD Palato duro PM Palato mole RM Região retromolar MA Mucosa alveolar GI Gengiva inserida PT Parótida TP Tonsilas palatinas RIS Região dos Incisivos centrais superiores RCSD Região do canino e lateral superior direito RPSD Região dos pré-molares superiores direito RMSD Região dos molares superiores direito RCSE Região do canino e lateral superior esquerdo RPSE Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;S6;Sextante inferior posterior direito LG Língua CL Comissura labial AB Assoalho de boca PA Palato MJ Mucosa jugal PD Palato duro PM Palato mole RM Região retromolar MA Mucosa alveolar GI Gengiva inserida PT Parótida TP Tonsilas palatinas RIS Região dos Incisivos centrais superiores RCSD Região do canino e lateral superior direito RPSD Região dos pré-molares superiores direito RMSD Região dos molares superiores direito RCSE Região do canino e lateral superior esquerdo RPSE Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;SI;Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;SM;Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;TP;Tonsilas palatinas RIS Região dos Incisivos centrais superiores RCSD Região do canino e lateral superior direito RPSD Região dos pré-molares superiores direito RMSD Região dos molares superiores direito RCSE Região do canino e lateral superior esquerdo RPSE Região dos pré-molares superiores esquerdo RMSE Região dos molares superiores esquerdo RII Região dos incisivos inferiores RCID Região de canino inferior direito RPID Região dos pré-molares inferiores direito RMID Região dos molares inferiores direito RCIE Região de canino inferior esquerdo RPIE Região dos pré-molares inferiores esquerdo RMIE Região dos molares inferiores esquerdo RMD Região dos molares lado direito RME Região dos molares lado esquerdo RPD Região dos pré-molares lado direito RPE Região dos pré-molares lado esquerdo RMPE Região dos molares e pré-molares lado esquerdo RMPD Região dos molares e pré-molares lado direito SM Região do assoalho do seio maxilar TU Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;TU;Região do Túber SI Região de Sínfise FLI Freio lingual FLA Freios labiais UV Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regiao;UV;Úvula PP Pregas palatinas PI Papila incisiva LS Lábio Superior LI Lábio inferior RL Região lingual RP Região palatina RV Região vestibular RSMD Região Sub-Mandibular Direita RSME Região Sub-Mandibular Esquerda RSL Região Sub-Lingual
dm_regimeAtendimento;01;
dm_regimeAtendimento;02;
dm_regimeAtendimento;03;
dm_regimeAtendimento;04;
dm_regimeAtendimento;05;
dm_regimeInternacao;1;Hospitalar
dm_regimeInternacao;2;Hospital-Dia
dm_regimeInternacao;3;Domiciliar
dm_saudeOcupacional;01;
dm_saudeOcupacional;02;
dm_saudeOcupacional;03;
dm_saudeOcupacional;04;
dm_saudeOcupacional;05;
dm_saudeOcupacional;06;
dm_semMovimentoInclusao;5016;
dm_sexo;1;Masculino
dm_sexo;3;Feminino
dm_simNao;N;Não
dm_simNao;S;Sim N- Não
dm_statusCancelamento;1;Cancelado com sucesso
dm_statusCancelamento;2;Não cancelado
dm_statusCancelamento;3;Guia inexistente
dm_statusCancelamento;4;Em processamento
dm_statusCancelamento;5;Lote inexistente
dm_statusCancelamento;6;Protocolo inexistente
dm_statusComunicacaoBeneficiario;B;Beneficiário não reconhecido
dm_statusComunicacaoBeneficiario;P;Processado B - Beneficiário não reconhecido
dm_statusProtocolo;1;Recebido
dm_statusProtocolo;10;Bloqueio judicial - prestador
dm_statusProtocolo;2;Em análise
dm_statusProtocolo;3;Liberado para pagamento
dm_statusProtocolo;4;Encerrado sem pagamento
dm_statusProtocolo;5;Analisado e aguardando liberação para pagamento
dm_statusProtocolo;6;Pagamento Efetuado
dm_statusProtocolo;7;Não Localizado
dm_statusProtocolo;8;Aguardando informação complementar
dm_statusProtocolo;9;Cancelado
dm_statusSolicitacao;1;Autorizado
dm_statusSolicitacao;2;Em análise
dm_statusSolicitacao;3;Negado
dm_statusSolicitacao;4;Aguardando justificativa técnica do solicitante
dm_statusSolicitacao;5;Aguardando documentação do prestador
dm_statusSolicitacao;6;Solicitação cancelada
dm_statusSolicitacao;7;Autorizado parcialmente
dm_statusTransacaoMonitor;1;Inclusão de registro
dm_statusTransacaoMonitor;2;Alteração de registro
dm_statusTransacaoMonitor;3;Exclusão de registro
dm_tabela;00;Tabela Própria das Operadoras
dm_tabela;18;TUSS — Taxas hospitalares, diárias e gases medicinais
dm_tabela;19;TUSS — Materiais
dm_tabela;20;TUSS - Medicamentos
dm_tabela;22;TUSS — Procedimentos e eventos em saúde (medicina, odonto e demais áreas de saúde)
dm_tabela;90;
dm_tabela;98;
dm_tabelaGeral;00;Tabela Própria das Operadoras
dm_tabelaGeral;05;Tabela Brasíndice
dm_tabelaGeral;12;Tabela SIMPRO
dm_tabelaGeral;18;TUSS — Taxas hospitalares, diárias e gases medicinais
dm_tabelaGeral;19;TUSS — Materiais
dm_tabelaGeral;20;TUSS - Medicamentos
dm_tabelaGeral;22;TUSS — Procedimentos e eventos em saúde (medicina, odonto e demais áreas de saúde)
dm_tabelaGeral;23;Conselho profissional
dm_tabelaGeral;24;Tipo de internação
dm_tabelaGeral;25;Sexo
dm_tabelaGeral;26;Regime de Internação
dm_tabelaGeral;27;Tipo obstétrica
dm_tabelaGeral;28;Tipo de consulta
dm_tabelaGeral;29;Tipo de doença
dm_tabelaGeral;30;Unidade de tempo de doença referida pelo paciente
dm_tabelaGeral;31;Indicador de Acidente
dm_tabelaGeral;32;Tipo de atendimento
dm_tabelaGeral;33;Tipo de acomodação
dm_tabelaGeral;34;Motivo de saída da internação
dm_tabelaGeral;35;Óbito em mulher
dm_tabelaGeral;36;Tipo de Faturamento
dm_tabelaGeral;37;Via de acesso
dm_tabelaGeral;38;Técnica utilizada
dm_tabelaGeral;39;Grau de participação
dm_tabelaGeral;40;Faces do dente
dm_tabelaGeral;41;Situação Inicial do Dente
dm_tabelaGeral;42;Regiões da Boca
dm_tabelaGeral;43;Dentes
dm_tabelaGeral;44;Status do protocolo
dm_tabelaGeral;45;CBO-S (especialidade)
dm_tabelaGeral;46;Glosas, negativas e demais mensagens
dm_tabelaGeral;47;Unidade de Medida
dm_tabelaGeral;48;Forma de Pagamento
dm_tabelaGeral;49;Status do Cancelamento
dm_tabelaGeral;50;Status da Solicitação
dm_tabelaGeral;51;Tipo de Demonstrativo
dm_tabelaGeral;52;Escala de Capacidade Funcional (ECOG - Escala de Zubrod)
dm_tabelaGeral;53;Caráter do Atendimento
dm_tabelaGeral;54;Código da Despesa
dm_tabelaGeral;55;Finalidade do Tratamento
dm_tabelaGeral;56;Metástases
dm_tabelaGeral;57;Nódulo
dm_tabelaGeral;58;Diagnóstico por imagem
dm_tabelaGeral;59;Tipo de Quimioterapia
dm_tabelaGeral;60;Tumor
dm_tabelaGeral;61;Via de administração
dm_tabelaGeral;90;(Inativo)
dm_tabelaGeral;98;Tabela Própria de Pacotes
dm_tabelaMonitor;00;Tabela Própria das Operadoras
dm_tabelaMonitor;18;TUSS — Taxas hospitalares, diárias e gases medicinais
dm_tabelaMonitor;19;TUSS — Materiais
dm_tabelaMonitor;20;TUSS - Medicamentos
dm_tabelaMonitor;22;TUSS — Procedimentos e eventos em saúde (medicina, odonto e demais áreas de saúde)
dm_tabelaMonitor;63;TUSS_ Grupo de procedimentos e itens assistenciais para envio de dados para ANS
dm_tabelaMonitor;90;
dm_tabelaMonitor;98;
dm_tabelaPacote;00;
dm_tabelaPacote;18;
dm_tabelaPacote;19;
dm_tabelaPacote;20;
dm_tabelaPacote;22;
dm_tabelasDiagnostico;CID-10;
dm_tecnicaRadiografica;1;Tomografia
dm_tecnicaRadiografica;2;Ressonância Magnética
dm_tecnicaRadiografica;3;Raio-X
dm_tecnicaRadiografica;4;Outras
dm_tecnicaUtilizada;1;Convencional
dm_tecnicaUtilizada;2;Videolaparoscopia
dm_tecnicaUtilizada;3;Robótica
dm_tipoAcomodacao;02;QUARTO PRIVATIVO / PARTICULAR
dm_tipoAcomodacao;09;APARTAMENTO DE LUXO DA MATERNIDADE
dm_tipoAcomodacao;10;APARTAMENTO DE LUXO DE PSIQUIATRIA
dm_tipoAcomodacao;11;APARTAMENTO DE LUXO
dm_tipoAcomodacao;12;APARTAMENTO SIMPLES
dm_tipoAcomodacao;13;APARTAMENTO STANDARD
dm_tipoAcomodacao;14;APARTAMENTO SUÍTE
dm_tipoAcomodacao;15;APARTAMENTO COM ALOJAMENTO CONJUNTO
dm_tipoAcomodacao;16;APARTAMENTO PARA PACIENTE COM OBESIDADE MÓRBIDA
dm_tipoAcomodacao;17;APARTAMENTO SIMPLES DA MATERNIDADE
dm_tipoAcomodacao;18;APARTAMENTO SIMPLES DE PSIQUIATRIA
dm_tipoAcomodacao;19;APARTAMENTO SUÍTE DA MATERNIDADE
dm_tipoAcomodacao;20;APARTAMENTO SUÍTE DE PSIQUIATRIA
dm_tipoAcomodacao;21;BERÇÁRIO NORMAL
dm_tipoAcomodacao;22;BERÇÁRIO PATOLÓGICO / PREMATURO
dm_tipoAcomodacao;25;ENFERMARIA DE 3 LEITOS DA MATERNIDADE
dm_tipoAcomodacao;26;ENFERMARIA DE 4 OU MAIS LEITOS DA MATERNIDADE
dm_tipoAcomodacao;27;HOSPITAL DIA APARTAMENTO
dm_tipoAcomodacao;28;HOSPITAL DIA ENFERMARIA
dm_tipoAcomodacao;29;HOSPITAL DIA PSIQUIATRIA
dm_tipoAcomodacao;30;QUARTO COLETIVO DE 2 LEITOS DA MATERNIDADE
dm_tipoAcomodacao;31;ENFERMARIA DE 3 LEITOS
dm_tipoAcomodacao;32;ENFERMARIA DE 4 OU MAIS LEITOS
dm_tipoAcomodacao;33;ENFERMARIA COM ALOJAMENTO CONJUNTO
dm_tipoAcomodacao;36;QUARTO PRIVATIVO / PARTICULAR DA MATERNIDADE
dm_tipoAcomodacao;37;QUARTO PRIVATIVO / PARTICULAR DE PSIQUIATRIA
dm_tipoAcomodacao;38;SEMI UTI ADULTO GERAL
dm_tipoAcomodacao;39;SEMI UTI CORONARIANA
dm_tipoAcomodacao;40;SEMI UTI NEONATAL
dm_tipoAcomodacao;41;QUARTO COLETIVO DE 2 LEITOS
dm_tipoAcomodacao;43;QUARTO COM ALOJAMENTO CONJUNTO
dm_tipoAcomodacao;44;SEMI UTI NEUROLÓGICA
dm_tipoAcomodacao;45;SEMI UTI INFANTIL/PEDIÁTRICA
dm_tipoAcomodacao;46;SEMI UTI QUEIMADOS
dm_tipoAcomodacao;47;UNIDADE DE TRANSPLANTE DE MEDULA ÓSSEA
dm_tipoAcomodacao;48;UNIDADE DE TRANSPLANTE EM GERAL
dm_tipoAcomodacao;49;APARTAMENTO STANDARD DA MATERNIDADE
dm_tipoAcomodacao;50;APARTAMENTO STANDARD DE PSIQUIATRIA
dm_tipoAcomodacao;51;UTI ADULTO GERAL
dm_tipoAcomodacao;52;UTI INFANTIL/PEDIÁTRICA
dm_tipoAcomodacao;53;UTI NEONATAL
dm_tipoAcomodacao;56;UNIDADE PARA TRATAMENTO RADIOATIVO
dm_tipoAcomodacao;57;UTI CORONARIANA
dm_tipoAcomodacao;58;UTI NEUROLÓGICA
dm_tipoAcomodacao;59;UTI QUEIMADOS
dm_tipoAtendimento;01;Remoção
dm_tipoAtendimento;02;Pequena Cirurgia
dm_tipoAtendimento;03;Outras Terapias
dm_tipoAtendimento;04;Consulta
dm_tipoAtendimento;08;Quimioterapia
dm_tipoAtendimento;09;Radioterapia
dm_tipoAtendimento;10;Terapia Renal Substitutiva (TRS)
dm_tipoAtendimento;13;Pequenos atendimentos
dm_tipoAtendimento;23;
dm_tipoAtendimentoIntermediario;1;Atendimento eventual
dm_tipoAtendimentoIntermediario;2;Atendimento continuado
dm_tipoAtendimentoOdonto;1;Tratamento odontologico 2 Exame radiologico 3 Ortodontia 4 Urgencia/emergencia 5 Auditoria
dm_tipoAtendimentoOdonto;2;Exame radiologico 3 Ortodontia 4 Urgencia/emergencia 5 Auditoria
dm_tipoAtendimentoOdonto;3;Ortodontia 4 Urgencia/emergencia 5 Auditoria
dm_tipoAtendimentoOdonto;4;Urgencia/emergencia 5 Auditoria
dm_tipoAtendimentoOdonto;5;Auditoria
dm_tipoConsulta;1;Primeira
dm_tipoConsulta;2;Seguimento
dm_tipoConsulta;3;Pré-Natal
dm_tipoConsulta;4;Por encaminhamento
dm_tipoDemonstrativo;1;Demonstrativo de Pagamento
dm_tipoDemonstrativo;2;Demonstrativo de análise da conta médica
dm_tipoDemonstrativo;3;Demonstrativo de Pagamento - Odontologia
dm_tipoDemonstrativoPagamento;1;Demonstrativo de Pagamento
dm_tipoDemonstrativoPagamento;3;Demonstrativo de Pagamento - Odontologia
dm_tipoDocumento;01;Comprovante de elegibilidade
dm_tipoDocumento;02;Laudo do profissional de saúde 03Pedido do profissional de saúde
dm_tipoDocumento;03;
dm_tipoDocumento;04;Relatório do profissional de saúde
dm_tipoDocumento;05;Prescrição do profissional de saúde
dm_tipoDocumento;06;Comprovante de comparecimento (assinatura)
dm_tipoDocumento;07;Embalagem/rótulo de materiais e/ou medicamentos
dm_tipoDocumento;08;Comprovante de entrega de medicamentos
dm_tipoDocumento;09;Notas fiscais
dm_tipoDocumento;10;Boletim anestésico
dm_tipoDocumento;11;Selos hemoterápicos
dm_tipoDocumento;12;Exames de imagem
dm_tipoDocumento;13;Exames de análises clínicas
dm_tipoDocumento;14;Termo de consentimento
dm_tipoDocumento;15;Guia de cobrança de taxa
dm_tipoDocumento;16;Autorização prévia
dm_tipoDocumento;17;Relatório de Auditoria
dm_tipoDoenca;1;A - Aguda
dm_tipoDoenca;2;C - Crônica
dm_tipoEvento;A;
dm_tipoEvento;I;
dm_tipoEventoMonitoramento;1;Consulta
dm_tipoEventoMonitoramento;2;SP/SADT
dm_tipoEventoMonitoramento;3;Internação
dm_tipoEventoMonitoramento;4;Tratamento Odontológico
dm_tipoEventoMonitoramento;5;Honorarios
dm_tipoFaturamento;1;Parcial
dm_tipoFaturamento;2;Final
dm_tipoFaturamento;3;Complementar
dm_tipoFaturamento;4;Total
dm_tipoFaturamentoMonitoramento;1;Parcial
dm_tipoFaturamentoMonitoramento;2;Final
dm_tipoFaturamentoMonitoramento;3;.0 em diante
dm_tipoFaturamentoMonitoramento;4;Total F ou P - final ou parcial da versão 1 T ou P - total ou parcial da versão 2
dm_tipoFaturamentoMonitoramento;F;ou P - final ou parcial da versão 1 T ou P - total ou parcial da versão 2
dm_tipoFaturamentoMonitoramento;P;final ou parcial da versão 1 T ou P - total ou parcial da versão 2
dm_tipoFaturamentoMonitoramento;T;ou P - total ou parcial da versão 2
dm_tipoFaturamentoOdonto;1;Parcial
dm_tipoFaturamentoOdonto;4;Total
dm_tipoGlosa;;
dm_tipoGlosa;1001;NÚMERO DA CARTEIRA INVÁLIDO
dm_tipoGlosa;1002;NÚMERO DO CARTÃO NACIONAL DE SAÚDE INVÁLIDO
dm_tipoGlosa;1003;A ADMISSÃO DO BENEFICIÁRIO NO PRESTADOR OCORREU ANTES DA INCLUSÃO DO BENEFICIÁRIO NA OPERADORA
dm_tipoGlosa;1004;SOLICITAÇÃO ANTERIOR À INCLUSÃO DO BENEFICIÁRIO
dm_tipoGlosa;1005;ATENDIMENTO ANTERIOR À INCLUSÃO DO BENEFICIÁRIO
dm_tipoGlosa;1006;ATENDIMENTO APÓS O DESLIGAMENTO DO BENEFICIÁRIO
dm_tipoGlosa;1007;ATENDIMENTO DENTRO DA CARÊNCIA DO BENEFICIÁRIO
dm_tipoGlosa;1008;ASSINATURA DIVERGENTE
dm_tipoGlosa;1009;BENEFICIÁRIO COM PAGAMENTO EM ABERTO
dm_tipoGlosa;1010;ASSINATURA DO TITULAR / RESPONSÁVEL INEXISTENTE
dm_tipoGlosa;1011;IDENTIFICAÇÃO DO BENEFICIÁRIO NÃO CONSISTENTE
dm_tipoGlosa;1012;SERVIÇO PROFISSIONAL HOSPITALAR NÃO É COBERTO PELO PLANO DO BENEFICIÁRIO
dm_tipoGlosa;1013;CADASTRO DO BENEFICIÁRIO COM PROBLEMAS
dm_tipoGlosa;1014;BENEFICIÁRIO COM DATA DE EXCLUSÃO
dm_tipoGlosa;1015;IDADE DO BENEFICIÁRIO ACIMA IDADE LIMITE
dm_tipoGlosa;1016;BENEFICIÁRIO COM ATENDIMENTO SUSPENSO
dm_tipoGlosa;1017;DATA VALIDADE DA CARTEIRA VENCIDA
dm_tipoGlosa;1018;EMPRESA DO BENEFICIÁRIO SUSPENSA / EXCLUÍDA
dm_tipoGlosa;1019;FAMÍLIA DO BENEFICIÁRIO COM ATENDIMENTO SUSPENSO
dm_tipoGlosa;1020;VIA DE CARTÃO DO BENEFICIÁRIO CANCELADA
dm_tipoGlosa;1021;VIA DE CARTÃO DO BENEFICIÁRIO NÃO LIBERADA
dm_tipoGlosa;1022;VIA DE CARTÃO DO BENEFICIÁRIO NÃO COMPATÍVEL
dm_tipoGlosa;1023;NOME DO TITULAR INVÁLIDO
dm_tipoGlosa;1024;PLANO NÃO EXISTENTE
dm_tipoGlosa;1025;BENEFICIÁRIO NÃO POSSUI COBERTURA PARA ASSISTÊNCIA ODONTOLÓGICA
dm_tipoGlosa;1101;QUANTIDADE DE GUIAS INFORMADAS NO PROTOCOLO DIFERENTE DAS CADASTRADAS
dm_tipoGlosa;1102;PROTOCOLO É DE RE-APRESENTAÇÃO
dm_tipoGlosa;1103;PROTOCOLO NÃO É DE REAPRESENTAÇÃO
dm_tipoGlosa;1104;VALOR TOTAL DO PROTOCOLO DIFERENTE DO VALOR TOTAL DAS GUIAS
dm_tipoGlosa;1201;ATENDIMENTO FORA DA VIGÊNCIA DO CONTRATO COM O CREDENCIADO
dm_tipoGlosa;1202;NÚMERO DO CNES INVÁLIDO
dm_tipoGlosa;1203;CÓDIGO PRESTADOR INVÁLIDO
dm_tipoGlosa;1204;ADMISSÃO ANTERIOR À INCLUSÃO DO CREDENCIADO NA REDE
dm_tipoGlosa;1205;ADMISSÃO APÓS O DESLIGAMENTO DO CREDENCIADO DA REDE
dm_tipoGlosa;1206;CPF / CNPJ INVÁLIDO
dm_tipoGlosa;1207;CREDENCIADO NÃO PERTENCE À REDE CREDENCIADA
dm_tipoGlosa;1208;SOLICITAÇÃO ANTERIOR À INCLUSÃO DO CREDENCIADO
dm_tipoGlosa;1209;SOLICITAÇÃO APÓS O DESLIGAMENTO DO CREDENCIADO
dm_tipoGlosa;1210;SOLICITANTE CREDENCIADO NÃO CADASTRADO
dm_tipoGlosa;1211;ASSINATURA / CARIMBO DO CREDENCIADO INEXISTENTE
dm_tipoGlosa;1212;ATENDIMENTO / REFERÊNCIA FORA DA VIGÊNCIA DO CONTRATO DO PRESTADOR
dm_tipoGlosa;1213;CBO (ESPECIALIDADE) INVÁLIDO
dm_tipoGlosa;1214;CREDENCIADO NÃO HABILITADO A REALIZAR O PROCEDIMENTO
dm_tipoGlosa;1215;CREDENCIADO FORA DA ABRANGÊNCIA GEOGRÁFICA DO PLANO
dm_tipoGlosa;1216;ESPECIALIDADE NÃO CADASTRADA
dm_tipoGlosa;1217;ESPECIALIDADE NÃO CADASTRADA PARA O PRESTADOR
dm_tipoGlosa;1218;CÓDIGO DE PRESTADOR IMCOMPATIVEL COM PROCEDIMENTO / EXAME COBRADO
dm_tipoGlosa;1301;TIPO GUIA INVÁLIDO
dm_tipoGlosa;1302;CÓDIGO TIPO GUIA PRINCIPAL E NÚMERO GUIAS INCOMPATÍVEIS
dm_tipoGlosa;1303;NÃO EXISTE O NÚMERO GUIA PRINCIPAL INFORMADO
dm_tipoGlosa;1304;COBRANÇA EM GUIA INDEVIDA
dm_tipoGlosa;1305;ITEM PAGO EM OUTRA GUIA
dm_tipoGlosa;1306;NÃO EXISTE NÚMERO GUIA PRINCIPAL E/OU CÓDIGO GUIA PRINCIPAL
dm_tipoGlosa;1307;NÚMERO DA GUIA INVÁLIDO
dm_tipoGlosa;1308;GUIA JÁ APRESENTADA
dm_tipoGlosa;1309;PROCEDIMENTO CONTRATADO NÃO ESTÁ DE ACORDO COM O TIPO DE GUIA UTILIZADO
dm_tipoGlosa;1310;SERVIÇO DO TIPO CIRÚRGICO E INVASIVO. EQUIPE MÉDICA NÃO INFORMADA NA GUIA
dm_tipoGlosa;1311;PRESTADOR EXECUTANTE NÃO INFORMADO
dm_tipoGlosa;1312;PRESTADOR CONTRATADO NÃO INFORMADO
dm_tipoGlosa;1313;GUIA COM RASURA
dm_tipoGlosa;1314;GUIA SEM ASSINATURA E/OU CARIMBO DO CREDENCIADO.
dm_tipoGlosa;1315;GUIA SEM DATA DO ATO CIRÚRGICO.
dm_tipoGlosa;1316;GUIA COM LOCAL DE ATENDIMENTO PREENCHIDO INCORRETAMENTE.
dm_tipoGlosa;1317;GUIA SEM DATA DO ATENDIMENTO
dm_tipoGlosa;1318;GUIA COM CÓDIGO DE SERVIÇO PREENCHIDO INCORRETAMENTE.
dm_tipoGlosa;1319;GUIA SEM ASSINATURA DO ASSISTIDO.
dm_tipoGlosa;1320;IDENTIFICAÇÃO DO ASSISTIDO INCOMPLETA
dm_tipoGlosa;1321;VALIDADE DA GUIA EXPIRADA
dm_tipoGlosa;1322;COMPROVANTE PRESENCIAL OU GTO NÃO ENVIADO
dm_tipoGlosa;1323;DATA PREENCHIDA INCORRETAMENTE
dm_tipoGlosa;1401;ACOMODAÇÃO NÃO AUTORIZADA
dm_tipoGlosa;1402;PROCEDIMENTO NÃO AUTORIZADO
dm_tipoGlosa;1403;NÃO EXISTE INFORMAÇÃO SOBRE A SENHA DE AUTORIZAÇÃO DO PROCEDIMENTO
dm_tipoGlosa;1404;NÃO EXISTE GUIA DE AUTORIZAÇÃO RELACIONADA
dm_tipoGlosa;1405;DATA DE VALIDADE DA SENHA É ANTERIOR A DATA DO ATENDIMENTO
dm_tipoGlosa;1406;NÚMERO DA SENHA INFORMADO DIFERENTE DO LIBERADO
dm_tipoGlosa;1407;SERVIÇO SOLICITADO NÃO POSSUI COBERTURA
dm_tipoGlosa;1408;QUANTIDADE SERVIÇO SOLICITADA ACIMA DA AUTORIZADA
dm_tipoGlosa;1409;QUANTIDADE SERVIÇO SOLICITADA ACIMA COBERTA
dm_tipoGlosa;1410;SERVIÇO SOLICITADO EM CARÊNCIA
dm_tipoGlosa;1411;SOLICITANTE NÃO INFORMADO
dm_tipoGlosa;1412;PROBLEMAS NO SISTEMA AUTORIZADOR
dm_tipoGlosa;1413;ACOMODAÇÃO NÃO POSSUI COBERTURA
dm_tipoGlosa;1414;DATA DE VALIDADE DA SENHA EXPIRADA
dm_tipoGlosa;1415;PROCEDIMENTO NÃO AUTORIZADO PARA O BENEFICIÁRIO
dm_tipoGlosa;1416;SOLICITANTE NÃO CADASTRADO
dm_tipoGlosa;1417;SOLICITANTE NÃO HABILITADO
dm_tipoGlosa;1418;SOLICITANTE SUSPENSO
dm_tipoGlosa;1419;SERVIÇO SOLICITADO JÁ AUTORIZADO
dm_tipoGlosa;1420;SERVIÇO SOLICITADO FORA DA COBERTURA
dm_tipoGlosa;1421;SERVIÇO SOLICITADO É DE PRÉ-EXISTÊNCIA
dm_tipoGlosa;1422;ESPECIALIDADE NÃO CADASTRADA PARA O SOLICITANTE
dm_tipoGlosa;1423;QUANTIDADE SOLICITADA ACIMA DA QUANTIDADE PERMITIDA
dm_tipoGlosa;1424;QUANTIDADE AUTORIZADA ACIMA DA QUANTIDADE PERMITIDA
dm_tipoGlosa;1425;NECESSITA PRÉ-AUTORIZAÇÃO DA EMPRESA
dm_tipoGlosa;1426;NÃO AUTORIZADO PELA AUDITORIA
dm_tipoGlosa;1427;NECESSIDADE DE AUDITORIA MÉDICA
dm_tipoGlosa;1428;FALTA DE AUTORIZAÇÃO DA EMPRESA DE CONECTIVIDADE
dm_tipoGlosa;1429;CBO-S (ESPECIALIDADE) NÃO AUTORIZADO A REALIZAR O SERVIÇO
