competencia;codigo_terminologia;terminologia;codigo_termo;termo;inicio_vigencia;fim_vigencia;fim_implantacao;tipo_acao
Janeiro/2026;19;Terminologia de OPME;104673257;Lente Acrílica Hidrofóbica Intraocular Dobrável Intensity HP EZ;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104673265;Lente Acrílica Hidrofóbica Intraocular Dobrável Intensity HP EZ - Intensity SL HP EZ;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678631;Lente de Contato Fácica Implantável IPLC V2.0;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678640;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL 10*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678658;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL 105*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678666;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL 142*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678674;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL 145*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678682;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL 147*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678690;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL 15*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678704;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL 152*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678712;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL 155*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678720;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL 157*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678739;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL11*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678747;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL112*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678836;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL115*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678755;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL117*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678763;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL12*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678771;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL122*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678844;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL125*;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104678780;Lente de Contato Fácica Implantável IPLC V2.0 - IPCL127*;2026-02-01;;2026-04-30;Incluído
