competencia;codigo_terminologia;terminologia;codigo_termo;termo;inicio_vigencia;fim_vigencia;fim_implantacao;tipo_acao
Janeiro/2026;19;Terminologia de OPME;104706198;Shun Loach - 6956014428535 - 1 UNIDADE: RX 2.75×12 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.75mm, Comprimento do balão 12mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705035;Shun Loach - 6956014428539 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.75×12 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.75mm, Comprimento do balão 12mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706201;Shun Loach - 6956014428542 - 1 UNIDADE: RX 2.75×15 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.75mm, Comprimento do balão 15mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705043;Shun Loach - 6956014428546 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.75×15 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.75mm, Comprimento do balão 15mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705051;Shun Loach - 6956014428560 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.75×18 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.75mm, Comprimento do balão 18mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706210;Shun Loach - 6956014428566 - 1 UNIDADE: RX 2.75×18 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.75mm, Comprimento do balão 18mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705060;Shun Loach - 6956014428573 - 1 UNIDADE: RX 2.75×20 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.75mm, Comprimento do balão 20mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706228;Shun Loach - 6956014428577 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.75×20 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.75mm, Comprimento do balão 20mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705078;Shun Loach - 6956014428580 - 1 UNIDADE: RX 2.75×25 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.75mm, Comprimento do balão 25mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706236;Shun Loach - 6956014428584 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 2.75×25 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 2.75mm, Comprimento do balão 25mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705132;Shun Loach - 6956014428591 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 1.75×20 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.75mm, Comprimento do balão 20mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706244;Shun Loach - 6956014428597 - 1 UNIDADE: RX 1.75×20 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 1.75mm, Comprimento do balão 20mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104705140;Shun Loach - 6956014428610 - 1 UNIDADE: RX 3.5×9 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 3.5mm, Comprimento do balão 9mm;2026-02-01;;2026-04-30;Incluído
Janeiro/2026;19;Terminologia de OPME;104706252;Shun Loach - 6956014428614 - 50 UNIDADES POR CAIXA DE EMBARQUE: RX 3.5×9 - Cateter Balão para Dilatação PTCA, Diâmetro do Balão 3.5mm, Comprimento do balão 9mm;2026-02-01;;2026-04-30;Incluído
